country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-15,-43,-9,-4,-55,-38,15
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-16,-44,-2,3,-49,-35,14
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-17,-45,-3,-23,-48,-34,15
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-18,-42,-2,-21,-46,-35,15
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-19,-45,1,23,-45,-34,14
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-20,-52,-5,33,-48,-9,6
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-21,-43,-5,83,-37,-11,4
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-22,-40,-3,24,-54,-45,13
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-23,-41,-3,5,-52,-43,13
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-24,-42,-4,-1,-51,-41,13
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-25,-39,-3,6,-50,-45,14
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-26,-42,3,20,-47,-44,13
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-27,-49,0,43,-44,-5,5
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-02-28,-36,-1,99,-30,-4,3
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-01,-14,3,-13,-45,-32,12
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-02,-18,5,29,-42,-29,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-03,-23,4,-5,-40,-30,12
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-04,-22,5,15,-38,-31,12
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-05,-28,6,37,-37,-29,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-06,-33,3,7,-44,-2,6
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-07,-28,-2,62,-28,-3,4
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-08,-20,1,21,-40,-32,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-09,-22,6,40,-38,-30,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-10,-26,3,-18,-42,-29,12
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-11,-29,-3,-26,-43,-32,14
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-12,-32,5,14,-39,-30,12
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-13,-34,1,17,-46,1,6
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-14,-29,-3,32,-34,-1,5
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-15,-18,1,6,-40,-30,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-16,-19,6,48,-32,-27,10
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-17,-22,6,31,-34,-26,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-18,-24,4,30,-29,-28,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-19,-30,6,39,-29,-26,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-20,-33,3,33,-35,7,5
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-21,-26,-1,83,-18,3,3
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-22,-22,2,7,-35,-29,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-23,-24,4,20,-33,-26,10
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-24,-24,3,7,-39,-26,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-25,-23,3,24,-34,-28,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-26,-28,6,40,-33,-26,10
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-27,-33,3,17,-46,4,5
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-28,-30,-9,8,-42,0,5
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-29,-6,6,11,-46,-42,11
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-30,1,18,107,-40,-40,9
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-03-31,14,42,53,-28,-42,6
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-04-01,-52,-25,109,-45,-78,13
DK,Denmark,North Denmark Region,Aalborg Municipality,,,,ChIJPWUQiZPvS0YR_eGH08ZIdvY,2021-04-02,-63,-36,117,-54,-77,15
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-01,,-71,,-66,-86,23
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-02,,-12,,,-22,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-03,,-16,,,-23,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-04,,-9,,-47,-41,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-05,,-5,,-37,-37,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-06,,-13,,-37,-40,14
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-07,,-22,,-33,-37,14
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-08,,-9,,-43,-41,15
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-09,,-12,,,-28,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-10,,-15,,,-19,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-11,,-9,,-50,-42,14
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-12,-23,-7,,-40,-39,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-13,,-22,,-36,-41,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-14,,-19,,-38,-38,14
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-15,,-13,,-42,-42,15
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-16,,-11,,,-17,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-17,,-19,,,-18,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-18,,-23,,-44,-41,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-19,,-6,,-40,-37,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-20,,-18,,-46,-39,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-21,,-24,,-45,-37,14
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-22,,-14,,-46,-37,14
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-23,,-11,,,-15,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-24,,-19,,,-18,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-25,,-10,,-48,-40,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-26,-23,-19,,-38,-37,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-27,,-17,,-42,-38,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-28,,-21,,-35,-36,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-29,,-2,,-36,-39,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-30,,-7,,,-19,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-01-31,,-11,,,-15,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-01,,-6,,-47,-40,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-02,,-13,,-38,-38,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-03,,-2,,-44,-40,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-04,,-16,,-35,-37,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-05,,-3,,-39,-40,13
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-06,,-7,,,-13,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-07,,-12,,,-15,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-08,,-8,,-45,-40,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-09,,-5,,-41,-35,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-10,,-8,,-41,-36,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-11,-25,-16,,-37,-34,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-12,-28,0,,-43,-37,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-13,,1,,,-13,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-14,,-5,,,-20,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-15,,-6,,-44,-38,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-16,,-9,,-31,-34,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-17,,-8,,-33,-35,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-18,,-1,,-31,-33,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-19,,-1,,-31,-37,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-20,,0,,,-16,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-21,,-10,,,-12,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-22,,-3,,-50,-46,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-23,-26,-11,,-45,-43,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-24,,-14,,-43,-46,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-25,-27,-15,,-36,-46,12
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-26,,5,,-43,-47,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-27,,1,,,-14,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-02-28,,-5,,,1,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-01,,1,,-38,-34,9
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-02,,2,,-34,-30,9
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-03,,5,,-34,-33,9
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-04,,-1,,-25,-30,9
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-05,,4,,-26,-31,8
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-06,,0,,,-12,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-07,,-6,,,-15,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-08,,-2,,-39,-32,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-09,3,0,,-38,-28,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-10,,1,,-27,-30,9
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-11,,-6,,-36,-31,11
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-12,,3,,-33,-30,9
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-13,,0,,,3,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-14,,-8,,,-1,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-15,,-2,,-41,-32,8
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-16,,-1,,-34,-28,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-17,,-7,,-35,-28,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-18,9,-6,,-20,-26,8
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-19,-3,1,,-27,-29,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-20,,6,,,-4,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-21,,-5,,,-8,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-22,,-4,,-39,-32,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-23,8,0,,-24,-28,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-24,,-8,,-24,-30,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-25,5,-4,,-29,-29,8
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-26,-1,3,,-28,-30,7
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-27,,6,,,-9,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-28,,-9,,,-5,
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-29,,13,,-46,-46,9
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-30,,14,,-33,-43,8
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-03-31,,50,,-26,-47,4
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-04-01,-30,-10,,-52,-80,15
DK,Denmark,North Denmark Region,Brønderslev Municipality,,,,ChIJTwZkIvAYSUYR6FAI8rhiF6k,2021-04-02,-43,-22,,-50,-79,15
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-01,-77,-70,-2,-73,-86,23
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-02,-51,-31,23,-44,-33,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-03,-40,-28,-7,-57,-23,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-04,-48,-21,-27,-39,-38,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-05,-45,-15,,-36,-34,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-06,-50,-24,-16,-38,-37,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-07,-49,-25,-15,-40,-37,14
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-08,-52,-25,-19,-43,-36,14
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-09,-53,-25,38,-45,-27,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-10,-36,-23,29,-53,-23,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-11,-50,-28,-23,-46,-37,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-12,-44,-16,,-31,-32,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-13,-49,-25,-15,-39,-36,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-14,-50,-22,-2,-39,-35,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-15,-49,-23,9,-38,-35,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-16,-48,-23,65,-34,-23,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-17,-37,-23,14,-48,-20,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-18,-48,-26,-3,-33,-37,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-19,-44,-18,,-36,-34,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-20,-50,-28,-26,-38,-38,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-21,-50,-21,-1,-36,-36,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-22,-52,-24,-13,-34,-32,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-23,-46,-26,,-32,-13,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-24,-36,-21,29,-41,-18,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-25,-44,-25,,-36,-35,11
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-26,-40,-18,,-26,-32,11
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-27,-48,-22,4,-31,-36,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-28,-41,-21,19,-35,-35,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-29,-45,-15,7,-37,-34,11
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-30,-38,-14,,-31,-16,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-01-31,-22,-18,57,-43,-15,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-02-01,-41,-21,11,-36,-36,10
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-02-02,-42,-12,,-32,-32,11
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-02-03,-46,-20,-5,-38,-35,11
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-02-04,-45,-18,1,-34,-35,13
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-02-05,-46,-17,-4,-31,-33,12
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-02-06,-42,-15,30,-35,-16,
DK,Denmark,North Denmark Region,Frederikshavn Municipality,,,,ChIJm459rPc7T0YRctQpIsmYdg8,2021-02-07,-33,-15,-4,-44,-20,
