country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-15,8,-3,204,-14,-16,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-16,2,-6,134,-18,-16,2
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-17,3,-4,147,-18,-17,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-18,-1,-6,152,-17,-17,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-19,-6,-6,151,-13,-4,-1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-20,3,-8,112,-16,-3,-1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-21,1,-6,123,-19,-20,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-22,0,-4,148,-19,-19,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-23,-4,-6,111,-21,-18,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-24,-4,-4,86,-23,-18,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-25,-13,-9,39,-27,-20,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-26,-10,-5,74,-22,-3,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-27,0,-9,90,-20,-2,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-28,-5,-8,64,-24,-18,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-29,-1,-4,100,-21,-17,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-09-30,7,3,76,-20,-16,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-01,4,4,67,-22,-16,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-02,0,2,58,-23,-17,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-03,-1,1,66,-19,-4,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-04,9,-3,60,-22,-4,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-05,5,0,81,-20,-17,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-06,5,2,67,-21,-17,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-07,1,0,58,-23,-16,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-08,0,-1,43,-24,-16,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-09,0,-1,86,-21,-17,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-10,-2,-1,64,-17,-6,1
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-11,11,-5,94,-20,-6,0
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-12,16,1,133,-28,-40,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-13,19,4,168,-25,-39,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-14,12,1,96,-29,-40,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-15,14,3,129,-28,-42,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-16,3,-3,132,-31,-44,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-17,-3,-4,107,-16,-7,0
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-18,6,-5,74,-21,-4,0
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-19,-1,-3,63,-22,-16,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-20,1,-1,48,-22,-15,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-21,-5,-5,17,-25,-15,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-22,-2,-1,50,-23,-15,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-23,-4,-1,57,-24,-15,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-24,-7,-1,65,-23,-5,2
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-25,-2,-7,11,-31,-8,2
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-26,-6,-6,25,-27,-17,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-27,-4,-2,35,-25,-16,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-28,-5,-3,28,-27,-15,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-29,-7,-7,32,-28,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-30,-6,-2,9,-29,-17,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-10-31,-7,-2,44,-28,-5,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-01,1,-8,36,-30,-8,2
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-02,-7,-8,5,-29,-18,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-03,-2,-3,35,-27,-17,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-04,-8,-7,18,-30,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-05,-7,-4,12,-31,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-06,-8,-5,35,-32,-18,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-07,-11,-6,40,-33,-7,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-08,-2,-8,64,-32,-9,2
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-09,-7,-6,14,-32,-19,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-10,-6,-4,19,-29,-18,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-11,-8,-6,7,-32,-18,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-12,-7,-5,13,-31,-17,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-13,-8,-5,28,-32,-18,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-14,-9,-5,39,-33,-7,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-15,-1,-8,40,-34,-10,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-16,-6,-8,11,-32,-18,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-17,-6,-6,6,-29,-17,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-18,-8,-6,3,-32,-16,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-19,-7,-6,5,-33,-17,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-20,-5,-4,26,-30,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-21,-11,-7,-15,-37,-10,4
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-22,1,-8,16,-35,-10,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-23,-3,-6,11,-31,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-24,-2,-3,5,-30,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-25,-3,-3,8,-31,-15,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-26,2,0,18,-30,-14,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-27,9,3,24,-29,-15,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-28,-3,2,4,-33,-5,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-29,6,1,-5,-35,-6,2
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-11-30,6,3,-1,-30,-16,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-01,4,5,7,-27,-15,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-02,0,2,0,-31,-15,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-03,0,2,-3,-31,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-04,-3,0,-3,-32,-17,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-05,-4,1,2,-32,-7,3
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-06,4,-3,-2,-35,-8,2
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-07,-1,-4,-4,-34,-20,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-08,5,1,8,-31,-18,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-09,-11,-1,-10,-41,-25,9
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-10,-10,0,-5,-41,-26,10
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-11,-15,-4,-9,-43,-28,10
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-12,-21,1,-2,-42,-15,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-13,-11,-5,10,-42,-14,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-14,-12,-5,-13,-44,-34,11
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-15,-8,0,-6,-42,-34,11
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-16,-5,4,11,-41,-33,11
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-17,-11,3,-12,-44,-36,12
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-18,-18,-4,5,-45,-35,12
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-19,-25,-2,16,-41,-16,6
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-20,-14,-6,2,-44,-14,5
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-21,-4,6,20,-47,-50,13
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-22,-1,17,12,-45,-52,13
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-23,-3,24,20,-47,-62,14
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-24,-80,-61,10,-68,-86,15
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-25,-83,-66,81,-71,-87,22
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-26,-79,-51,-14,-57,-39,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-27,-47,-23,-40,-56,-25,7
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-28,-35,-9,23,-57,-70,19
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-29,-30,1,22,-57,-70,19
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-30,-16,25,10,-55,-70,19
DK,Denmark,,,,,,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,2020-12-31,-53,-22,25,-64,-82,19
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-15,-3,-3,-4,0,-5,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-16,-7,-7,-30,-4,-4,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-17,-1,-1,-1,0,0,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-18,2,2,15,0,1,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-19,2,-2,5,-2,0,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-20,8,-2,6,2,0,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-21,3,1,29,2,0,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-22,-7,-5,-26,-2,-2,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-23,0,-1,-8,1,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-24,0,-1,15,2,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-25,-2,-2,2,3,2,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-26,0,-2,0,0,3,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-27,3,2,25,3,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-28,12,-2,23,3,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-02-29,5,-7,-18,2,1,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-01,20,-9,4,5,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-02,12,-7,32,0,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-03,7,-6,14,-3,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-04,8,-7,10,-1,2,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-05,8,-5,30,-3,2,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-06,2,-5,14,-4,1,1
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-07,5,-4,42,2,1,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-08,9,-8,9,-2,-1,0
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-09,3,-9,3,-5,0,2
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-10,-1,-4,-4,-10,-1,2
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-11,4,7,26,-14,-3,3
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-12,-17,22,-19,-35,-33,14
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-13,-34,-8,-14,-49,-50,20
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-14,-36,-10,75,-41,-18,8
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-15,-40,-25,-16,-52,-23,9
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-16,-29,-16,34,-56,-58,20
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-17,-30,-3,40,-58,-60,21
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-18,-48,-24,-2,-65,-62,24
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-19,-45,-21,100,-61,-63,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-20,-51,-23,42,-66,-63,25
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-21,-56,-23,54,-61,-33,12
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-22,-51,-27,19,-66,-33,10
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-23,-43,-22,40,-65,-63,22
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-24,-44,-20,53,-64,-64,22
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-25,-43,-20,50,-65,-63,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-26,-44,-19,69,-64,-63,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-27,-48,-19,77,-65,-63,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-28,-53,-18,48,-62,-33,11
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-29,-48,-24,13,-67,-33,10
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-30,-39,-21,40,-64,-62,22
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-03-31,-33,-9,71,-59,-62,21
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-01,-40,-17,-2,-64,-62,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-02,-43,-17,-3,-66,-63,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-03,-47,-12,14,-66,-62,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-04,-49,-11,46,-60,-31,11
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-05,-36,-14,89,-58,-28,7
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-06,-27,-10,124,-59,-66,19
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-07,-27,-2,142,-57,-66,19
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-08,-23,3,97,-58,-66,18
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-09,-50,-23,126,-67,-83,23
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-10,-67,-41,120,-70,-84,26
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-11,-44,1,38,-60,-27,9
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-12,-48,-24,92,-56,-26,6
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-13,-63,-39,58,-70,-85,25
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-14,-28,4,54,-59,-57,19
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-15,-33,-7,53,-58,-56,20
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-16,-32,-7,85,-57,-55,19
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-17,-37,-7,109,-57,-53,18
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-18,-45,-8,78,-53,-20,8
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-19,-36,-14,96,-54,-18,5
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-20,-25,-9,118,-50,-48,16
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-21,-27,-5,143,-48,-47,15
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-22,-27,-7,131,-49,-47,16
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-23,-29,-6,159,-49,-47,15
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-24,-37,-7,101,-52,-47,16
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-25,-43,-7,73,-50,-18,7
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-26,-37,-15,63,-54,-18,5
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-27,-29,-11,55,-51,-46,16
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-28,-30,-8,91,-47,-45,13
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-29,-38,-14,-9,-55,-46,17
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-04-30,-44,-9,-12,-53,-46,17
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-01,-44,-2,58,-54,-56,19
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-02,-50,-5,19,-51,-19,9
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-03,-38,-9,91,-45,-12,4
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-04,-33,-6,84,-45,-41,14
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-05,-35,-3,81,-44,-41,14
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-06,-35,-2,75,-44,-40,14
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-07,-27,11,126,-41,-40,10
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-08,-64,-37,173,-57,-79,21
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-09,-41,4,117,-41,-10,4
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-10,-36,-3,71,-46,-8,2
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-11,-28,0,52,-44,-39,13
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-12,-32,0,38,-44,-38,14
DK,Denmark,Capital Region of Denmark,,,DK-84,,ChIJb8pj4aWGU0YRUFSorMmvAAM,2020-05-13,-30,1,79,-42,-37,13
